id,opportunity,percentile,cutoff,accessibility
167,jobs,50,45,91807.20423698367
168,jobs,50,45,217586.32889255162
169,jobs,50,45,56620.441750211685
170,jobs,50,45,64219.10948769857
171,jobs,50,45,76360.42229453668
172,jobs,50,45,6655.829242426008
173,jobs,50,45,58872.910878250535
174,jobs,50,45,0
175,jobs,50,45,202149.28842779397
176,jobs,50,45,1997.170153093912
177,jobs,50,45,36739.48461293399
178,jobs,50,45,452.7410480482793
179,jobs,50,45,52100.56600864481
180,jobs,50,45,3781.1175256773126
181,jobs,50,45,102434.45914349928
182,jobs,50,45,27629.784412926227
183,jobs,50,45,59557.17059953122
184,jobs,50,45,208975.25455092665
185,jobs,50,45,28529.101330083915
186,jobs,50,45,3964.213850547728
187,jobs,50,45,12914.33663879388
188,jobs,50,45,243206.55124931404
189,jobs,50,45,0
190,jobs,50,45,17787.413962056984
191,jobs,50,45,0
192,jobs,50,45,117936.55030325046
193,jobs,50,45,56809.26571455113
194,jobs,50,45,194579.98418641882
195,jobs,50,45,10843.30936306116
196,jobs,50,45,12381.31839115594
197,jobs,50,45,26111.208807370123
198,jobs,50,45,38937.50071940391
199,jobs,50,45,345.1897322929256
200,jobs,50,45,90851.37572259184
201,jobs,50,45,18203.420872004473
202,jobs,50,45,76298.78261761513
203,jobs,50,45,7030.148118965458
204,jobs,50,45,432.01680484786857
205,jobs,50,45,176315.60520593834
206,jobs,50,45,20616.842868444637
207,jobs,50,45,37004.108133539645
208,jobs,50,45,123667.74497947854
209,jobs,50,45,67614.68146391878
210,jobs,50,45,42373.52883531122
211,jobs,50,45,30705.56537763241
212,jobs,50,45,272707.2514543227
213,jobs,50,45,191231.9102737247
214,jobs,50,45,37718.2034446094
215,jobs,50,45,35688.177301987285
216,jobs,50,45,88328.53641469398
217,jobs,50,45,87420.1583186108
218,jobs,50,45,0
219,jobs,50,45,17117.887412216645
220,jobs,50,45,100194.83509656164
221,jobs,50,45,238351.17790630122
222,jobs,50,45,10293.159886575868
223,jobs,50,45,50453.362605152084
224,jobs,50,45,174491.5066735457
225,jobs,50,45,196613.3598085358
226,jobs,50,45,161476.52365712318
227,jobs,50,45,1557.5603704577113
228,jobs,50,45,171233.53276866474
229,jobs,50,45,53901.44809345193
230,jobs,50,45,1607.9684169031646
231,jobs,50,45,7494.403623073993
232,jobs,50,45,1565.3460076376707
233,jobs,50,45,181677.46076285912
234,jobs,50,45,151760.5726377868
235,jobs,50,45,463.9674103382702
236,jobs,50,45,12672.71385442526
237,jobs,50,45,9021.93557523384
238,jobs,50,45,22750.881777535822
239,jobs,50,45,272706.9072464079
240,jobs,50,45,91344.34800387188
241,jobs,50,45,130156.6579853788
242,jobs,50,45,16536.48944781096
243,jobs,50,45,102422.49886849306
244,jobs,50,45,252755.0009281478
245,jobs,50,45,259864.06781669674
246,jobs,50,45,9741.696463040673
247,jobs,50,45,0
248,jobs,50,45,48717.42760616335
249,jobs,50,45,185025.59054760996
250,jobs,50,45,28528.374484629545
251,jobs,50,45,3830.5437763942696
252,jobs,50,45,13776.783917704202
253,jobs,50,45,115145.57819674144
254,jobs,50,45,0
255,jobs,50,45,13745.33935169292
256,jobs,50,45,85006.0244231241
257,jobs,50,45,199707.35506981623
258,jobs,50,45,205166.0185412468
259,jobs,50,45,43023.73957306423
260,jobs,50,45,57435.22310658938
261,jobs,50,45,3332.492533759292
262,jobs,50,45,90874.46793923921
263,jobs,50,45,118243.65317946443
264,jobs,50,45,197617.67028091475
265,jobs,50,45,206902.63593727766
266,jobs,50,45,33998.1952740539
267,jobs,50,45,11991.5362939239
268,jobs,50,45,145095.36400213462
269,jobs,50,45,181480.54867081126
270,jobs,50,45,218350.0800032198
271,jobs,50,45,108090.3697118139
272,jobs,50,45,171381.26869308096
273,jobs,50,45,150554.71941451388
274,jobs,50,45,16467.655872477397
275,jobs,50,45,34193.36958481894
276,jobs,50,45,53357.99789396229
277,jobs,50,45,185423.37041394942
278,jobs,50,45,452.1171517064651
279,jobs,50,45,183212.58140087253
280,jobs,50,45,50305.71282952295
281,jobs,50,45,664.8282874233142
282,jobs,50,45,193777.5097189472
283,jobs,50,45,195207.19072039233
284,jobs,50,45,243957.03490108246
285,jobs,50,45,76088.92460398104
286,jobs,50,45,58047.35501487614
287,jobs,50,45,2628.468484743745
288,jobs,50,45,17034.879956006047
289,jobs,50,45,7237.12619271574
290,jobs,50,45,0
291,jobs,50,45,162515.17544713305
292,jobs,50,45,41728.24364399922
293,jobs,50,45,94399.92544082002
294,jobs,50,45,47900.50583098536
295,jobs,50,45,171510.0530786928
296,jobs,50,45,8825.635825427802
297,jobs,50,45,61657.15731473581
298,jobs,50,45,11721.644771538504
299,jobs,50,45,19353.099945955662
