"id","opportunity","percentile","cutoff","accessibility"
"139","jobs",50,45,44244.8522722824
"140","jobs",50,45,194322.35464491
"141","jobs",50,45,193747.833327827
"142","jobs",50,45,7046.63075673033
"143","jobs",50,45,14501.0734463395
"144","jobs",50,45,474.803742815815
"145","jobs",50,45,54707.7637940344
"146","jobs",50,45,23812.1839458252
"147","jobs",50,45,182863.71276662
"148","jobs",50,45,59175.7040768559
"149","jobs",50,45,56274.2591334045
"150","jobs",50,45,121758.532328247
"151","jobs",50,45,56079.2437265359
"152","jobs",50,45,108298.855422073
"153","jobs",50,45,7717.3868197134
"154","jobs",50,45,0
"155","jobs",50,45,116680.9902579
"156","jobs",50,45,38035.497628733
"157","jobs",50,45,70625.6703572773
"158","jobs",50,45,34247.5943792651
"159","jobs",50,45,80699.2255976485
"160","jobs",50,45,73593.3118427373
"161","jobs",50,45,179674.332984186
"162","jobs",50,45,0
"163","jobs",50,45,89751.98919474
"164","jobs",50,45,146571.866569899
"165","jobs",50,45,187635.123908545
"166","jobs",50,45,50194.0389168632
"167","jobs",50,45,83205.6082863354
"168","jobs",50,45,189496.149400072
"169","jobs",50,45,49527.4370228147
"170","jobs",50,45,61448.8452430108
"171","jobs",50,45,70088.27038157
"172","jobs",50,45,6655.82924242601
"173","jobs",50,45,54483.9570472555
"174","jobs",50,45,0
"175","jobs",50,45,171128.818475266
"176","jobs",50,45,1997.17015309391
"177","jobs",50,45,35486.9555850818
"178","jobs",50,45,452.741048048279
"179","jobs",50,45,38989.5019532269
"180","jobs",50,45,3753.78216548487
"181","jobs",50,45,99665.0157865557
"182","jobs",50,45,27349.1728635341
"183","jobs",50,45,56521.6739492057
"184","jobs",50,45,202502.810772299
"185","jobs",50,45,27855.9571533
"186","jobs",50,45,3957.44180543518
"187","jobs",50,45,12054.5768145659
"188","jobs",50,45,236987.257185744
"189","jobs",50,45,0
"190","jobs",50,45,17309.924324893
"191","jobs",50,45,0
"192","jobs",50,45,113763.844926349
"193","jobs",50,45,51881.3626239734
"194","jobs",50,45,190652.038120482
"195","jobs",50,45,10051.0289209223
"196","jobs",50,45,12339.0086322936
"197","jobs",50,45,25035.0748383974
"198","jobs",50,45,37116.5511971651
"199","jobs",50,45,345.189732292926
"200","jobs",50,45,82463.5597166131
"201","jobs",50,45,17644.7582153885
"202","jobs",50,45,68085.0990702739
"203","jobs",50,45,7029.29969486108
"204","jobs",50,45,432.016804847869
"205","jobs",50,45,171646.99884083
"206","jobs",50,45,20559.9477674247
"207","jobs",50,45,36662.4560516021
"208","jobs",50,45,116459.873354122
"209","jobs",50,45,55311.9680858326
"210","jobs",50,45,39969.3672862268
"211","jobs",50,45,29559.8015724613
"212","jobs",50,45,260247.715956421
"213","jobs",50,45,183015.36093376
"214","jobs",50,45,37551.3600142497
