"id","opportunity","percentile","cutoff","accessibility"
"387","jobs",50,45,20516.11863074
"388","jobs",50,45,261100.46508048
"389","jobs",50,45,7518.36856672031
"390","jobs",50,45,25870.3537851875
"391","jobs",50,45,36755.3014899222
"392","jobs",50,45,956.140300843975
"393","jobs",50,45,110679.399590593
"394","jobs",50,45,4060.14028717482
"395","jobs",50,45,197713.482908157
"396","jobs",50,45,44110.9702587984
"397","jobs",50,45,49009.5638169889
"398","jobs",50,45,160273.253857963
"399","jobs",50,45,1209.45476506533
"400","jobs",50,45,0
"401","jobs",50,45,62077.1525950904
"402","jobs",50,45,183760.381651572
"403","jobs",50,45,44194.7614904077
"404","jobs",50,45,105198.461566982
"405","jobs",50,45,164902.562371374
"406","jobs",50,45,900.859652361881
"407","jobs",50,45,205411.170242574
"408","jobs",50,45,5299.01784799149
"409","jobs",50,45,40670.3287700386
"410","jobs",50,45,37156.7011733782
"411","jobs",50,45,172521.128802508
"412","jobs",50,45,264.730096912023
"413","jobs",50,45,184304.040288962
"414","jobs",50,45,157919.967584978
"415","jobs",50,45,203270.450240968
"416","jobs",50,45,26856.827648173
"417","jobs",50,45,109772.412190499
"418","jobs",50,45,150579.660827794
"419","jobs",50,45,15647.9445399533
"420","jobs",50,45,62318.768272829
"421","jobs",50,45,185889.951654005
"422","jobs",50,45,31762.384510517
"423","jobs",50,45,0
"424","jobs",50,45,67485.9149326724
"425","jobs",50,45,95261.7759070606
"426","jobs",50,45,236667.975658017
"427","jobs",50,45,197041.128653329
"428","jobs",50,45,263.252226981487
"429","jobs",50,45,141147.56858582
"430","jobs",50,45,177841.813084187
"431","jobs",50,45,77693.1475948447
"432","jobs",50,45,94380.0108271789
"433","jobs",50,45,30266.4560612999
"434","jobs",50,45,26282.0668036134
"435","jobs",50,45,9552.81922862181
"436","jobs",50,45,209440.438177572
"437","jobs",50,45,374.679740557802
"438","jobs",50,45,15769.9982446668
"439","jobs",50,45,85563.2201252138
"440","jobs",50,45,108652.236634482
"441","jobs",50,45,51661.8735335586
"442","jobs",50,45,3892.93646144574
"443","jobs",50,45,113361.827694835
"444","jobs",50,45,219506.769333645
"445","jobs",50,45,175190.872962322
"446","jobs",50,45,29680.3468039544
"447","jobs",50,45,244615.84875213
"448","jobs",50,45,39339.9240599365
"449","jobs",50,45,953.009918441561
"450","jobs",50,45,25454.5991851407
"451","jobs",50,45,173629.257643142
"452","jobs",50,45,10715.8443628082
"453","jobs",50,45,201385.224961161
"454","jobs",50,45,1421.92296613
"455","jobs",50,45,0
"456","jobs",50,45,262847.072900502
"457","jobs",50,45,260234.653154375
"458","jobs",50,45,66840.2954291098
"459","jobs",50,45,234957.925561846
"460","jobs",50,45,60841.8625897035
"461","jobs",50,45,2816.35057885076
"462","jobs",50,45,0
"463","jobs",50,45,174420.263648221
"464","jobs",50,45,196385.646334505
"465","jobs",50,45,38463.8302916518
"466","jobs",50,45,72670.6731011282
"467","jobs",50,45,31763.8470710611
"468","jobs",50,45,84433.1210264115
"469","jobs",50,45,183839.352584798
"470","jobs",50,45,37584.9265777014
"471","jobs",50,45,84325.2639850627
"472","jobs",50,45,9372.47830241606
"473","jobs",50,45,41006.4035184493
"474","jobs",50,45,0
"475","jobs",50,45,27755.4512350591
"476","jobs",50,45,116224.225736519
"477","jobs",50,45,7643.09790222167
"478","jobs",50,45,0
"479","jobs",50,45,156471.402222138
"480","jobs",50,45,38282.5192509393
"481","jobs",50,45,87884.7518524672
"482","jobs",50,45,50822.1456725907
"483","jobs",50,45,2778.30483510494
"484","jobs",50,45,14781.8145409948
"485","jobs",50,45,27983.0121171658
"486","jobs",50,45,69345.346412817
"487","jobs",50,45,126065.282961934
"488","jobs",50,45,188717.633555423
"489","jobs",50,45,115087.323389605
"490","jobs",50,45,91279.1524897519
"491","jobs",50,45,84592.7802533525
"492","jobs",50,45,18751.0447217485
"493","jobs",50,45,4740.34789176546
"494","jobs",50,45,229557.470337826
"495","jobs",50,45,29016.4377923482
"496","jobs",50,45,60196.590966198
"497","jobs",50,45,224949.125834328
"498","jobs",50,45,153590.684598623
"499","jobs",50,45,69521.3017397059
"500","jobs",50,45,141001.795084948
"501","jobs",50,45,12237.1125234804
"502","jobs",50,45,79024.2742066407
"503","jobs",50,45,200315.732667292
"504","jobs",50,45,41796.5138547867
"505","jobs",50,45,16777.2936951815
"506","jobs",50,45,12859.8985746822
"507","jobs",50,45,109044.474676379
"508","jobs",50,45,2280.28944019554
"509","jobs",50,45,241542.199768785
"510","jobs",50,45,11978.8074330636
"511","jobs",50,45,0
"512","jobs",50,45,72992.4073548462
"513","jobs",50,45,0
"514","jobs",50,45,0
"515","jobs",50,45,238827.454700395
