"id","opportunity","percentile","cutoff","accessibility"
"159","jobs",50,45,87563.116894023
"160","jobs",50,45,106405.837444035
"161","jobs",50,45,187444.058658141
"162","jobs",50,45,0
"163","jobs",50,45,96803.7800987582
"164","jobs",50,45,175336.879132824
"165","jobs",50,45,236197.773931262
"166","jobs",50,45,53178.4828246016
"167","jobs",50,45,93743.2551439787
"168","jobs",50,45,220944.486074449
"169","jobs",50,45,56744.6703055298
"170","jobs",50,45,65559.4331169013
"171","jobs",50,45,77151.3550788412
"172","jobs",50,45,6655.82924242601
"173","jobs",50,45,59120.7304803619
"174","jobs",50,45,0
"175","jobs",50,45,207784.031735347
"176","jobs",50,45,1997.17015309391
"177","jobs",50,45,37406.0815007524
"178","jobs",50,45,452.741048048279
"179","jobs",50,45,52196.0871725605
"180","jobs",50,45,3802.38885244249
"181","jobs",50,45,140866.853696655
"182","jobs",50,45,27655.9410925409
"183","jobs",50,45,60294.4117785418
"184","jobs",50,45,212017.127046038
"185","jobs",50,45,28512.8331787707
"186","jobs",50,45,3964.21385054773
"187","jobs",50,45,12918.5885603767
"188","jobs",50,45,244803.324928593
"189","jobs",50,45,0
"190","jobs",50,45,17830.9082568915
"191","jobs",50,45,0
"192","jobs",50,45,124207.764323894
"193","jobs",50,45,57083.4481230976
"194","jobs",50,45,197709.59398555
"195","jobs",50,45,10870.0017381367
"196","jobs",50,45,12381.3183911559
"197","jobs",50,45,26510.4717124705
"198","jobs",50,45,39421.9365758051
"199","jobs",50,45,345.189732292926
"200","jobs",50,45,91956.8668422181
"201","jobs",50,45,18241.5370039072
"202","jobs",50,45,76997.8990633545
"203","jobs",50,45,7029.29969486108
"204","jobs",50,45,432.016804847869
"205","jobs",50,45,178370.260398036
"206","jobs",50,45,20624.5433848734
"207","jobs",50,45,43822.82788827
"208","jobs",50,45,128309.555582865
"209","jobs",50,45,70064.2167176812
"210","jobs",50,45,42497.7128103285
"211","jobs",50,45,30701.391857304
"212","jobs",50,45,275905.340436951
"213","jobs",50,45,193395.666860432
"214","jobs",50,45,37744.895819685
"215","jobs",50,45,35723.1819592745
"216","jobs",50,45,89790.9250548382
"217","jobs",50,45,91579.8788374046
"218","jobs",50,45,0
"219","jobs",50,45,17122.1393337995
"220","jobs",50,45,104029.513702217
"221","jobs",50,45,247489.163432955
"222","jobs",50,45,12668.6770849509
"223","jobs",50,45,50573.8082822609
"224","jobs",50,45,175710.560525474
"225","jobs",50,45,238026.486326611
"226","jobs",50,45,164304.147733248
"227","jobs",50,45,1557.56037045771
"228","jobs",50,45,173007.940179994
"229","jobs",50,45,55280.9712991818
"230","jobs",50,45,1607.96841690316
"231","jobs",50,45,7494.34875405199
"232","jobs",50,45,1565.34600763767
"233","jobs",50,45,184360.685799986
"234","jobs",50,45,164817.211769153
"235","jobs",50,45,463.96741033827
"236","jobs",50,45,12626.4906725049
"237","jobs",50,45,9021.93557523384
"238","jobs",50,45,22949.1994366469
"239","jobs",50,45,276596.250936633
"240","jobs",50,45,93311.3622733897
