"id","opportunity","percentile","cutoff","accessibility"
"345","jobs",50,45,25088.3706627902
"346","jobs",50,45,22753.1645297816
"347","jobs",50,45,119497.170314212
"348","jobs",50,45,6981.94077837915
"349","jobs",50,45,19040.6396259537
"350","jobs",50,45,26235.3862089844
"351","jobs",50,45,27759.0274152957
"352","jobs",50,45,180322.728251474
"353","jobs",50,45,219772.956236046
"354","jobs",50,45,154486.419085846
"355","jobs",50,45,26663.8052977196
"356","jobs",50,45,12623.301006027
"357","jobs",50,45,19893.2806059536
"358","jobs",50,45,47045.0034731902
"359","jobs",50,45,5011.83490649059
"360","jobs",50,45,4605.68162722577
"361","jobs",50,45,275230.140625632
"362","jobs",50,45,48826.6256045171
"363","jobs",50,45,46015.0592181448
"364","jobs",50,45,6764.21327042762
"365","jobs",50,45,462.667251152046
"366","jobs",50,45,221147.74309547
"367","jobs",50,45,56066.6945542712
"368","jobs",50,45,94194.2930534522
"369","jobs",50,45,112515.610516388
"370","jobs",50,45,191976.497575515
"371","jobs",50,45,185090.657355342
"372","jobs",50,45,91072.4848627069
"373","jobs",50,45,258827.50739265
"374","jobs",50,45,28614.4632953376
"375","jobs",50,45,76445.6433344163
"376","jobs",50,45,88868.4333492719
"377","jobs",50,45,4973.99931713129
"378","jobs",50,45,41887.8691206467
"379","jobs",50,45,758.4958928005
"380","jobs",50,45,64839.925669159
"381","jobs",50,45,60546.6722721482
"382","jobs",50,45,19115.5393759313
"383","jobs",50,45,82314.1478276405
"384","jobs",50,45,72725.4778248628
"385","jobs",50,45,34705.7904720597
"386","jobs",50,45,28842.6586816129
"387","jobs",50,45,20529.4147893201
"388","jobs",50,45,269418.486551202
"389","jobs",50,45,7518.36856672031
"390","jobs",50,45,25862.5563171176
"391","jobs",50,45,37265.1868395263
"392","jobs",50,45,956.140300843975
"393","jobs",50,45,123521.01487813
"394","jobs",50,45,4068.95408628246
"395","jobs",50,45,204337.066096815
"396","jobs",50,45,43208.3568366541
"397","jobs",50,45,48953.7052362031
"398","jobs",50,45,155516.039448869
"399","jobs",50,45,1209.45476506533
"400","jobs",50,45,0
"401","jobs",50,45,67015.2491319875
"402","jobs",50,45,205116.397630843
"403","jobs",50,45,42292.6531577293
"404","jobs",50,45,155063.118945206
"405","jobs",50,45,170327.834456693
"406","jobs",50,45,900.859652361881
"407","jobs",50,45,222137.741372687
"408","jobs",50,45,5377.01145273124
"409","jobs",50,45,41207.7922156193
"410","jobs",50,45,90647.988007511
"411","jobs",50,45,185420.852844435
"412","jobs",50,45,264.730096912023
"413","jobs",50,45,186824.644802598
"414","jobs",50,45,164590.211859524
"415","jobs",50,45,224105.408488409
"416","jobs",50,45,26925.0023843029
"417","jobs",50,45,112034.366945997
"418","jobs",50,45,153368.086865889
"419","jobs",50,45,15655.1853699279
"420","jobs",50,45,61091.8010129494
"421","jobs",50,45,193469.581404028
"422","jobs",50,45,31996.477951814
"423","jobs",50,45,0
"424","jobs",50,45,66289.7203147644
"425","jobs",50,45,94709.2886190917
"426","jobs",50,45,244682.989445414
"427","jobs",50,45,201081.181270627
"428","jobs",50,45,263.252226981487
"429","jobs",50,45,145487.300152971
"430","jobs",50,45,180571.088424013
"431","jobs",50,45,99886.6856080464
"432","jobs",50,45,95784.2199993193
"433","jobs",50,45,34636.6319422922
"434","jobs",50,45,26282.4583378678
"435","jobs",50,45,8747.39513853243
"436","jobs",50,45,220081.130922788
"437","jobs",50,45,375.775466774634
"438","jobs",50,45,15800.0266988586
"439","jobs",50,45,86886.6871208827
"440","jobs",50,45,102641.310680293
"441","jobs",50,45,51649.8718447501
"442","jobs",50,45,3896.54549387481
"443","jobs",50,45,128014.2980797
"444","jobs",50,45,240803.659282444
"445","jobs",50,45,190979.426706297
"446","jobs",50,45,29747.6400006581
"447","jobs",50,45,257420.154922933
"448","jobs",50,45,42267.0528088441
"449","jobs",50,45,953.009918441561
"450","jobs",50,45,25310.9074308591
"451","jobs",50,45,176249.479872785
"452","jobs",50,45,11130.2629548664
"453","jobs",50,45,207519.457406358
"454","jobs",50,45,1421.92296613
"455","jobs",50,45,0
"456","jobs",50,45,276835.475578095
"457","jobs",50,45,268470.71636127
"458","jobs",50,45,65053.1281046351
"459","jobs",50,45,247679.533277387
"460","jobs",50,45,62077.036680142
"461","jobs",50,45,2816.35057885076
"462","jobs",50,45,0
"463","jobs",50,45,225143.176140063
"464","jobs",50,45,194534.064635333
"465","jobs",50,45,38970.8694292894
"466","jobs",50,45,115915.316844114
"467","jobs",50,45,32161.7269190781
"468","jobs",50,45,86053.8003932265
"469","jobs",50,45,202357.845572626
"470","jobs",50,45,37746.2939459516
"471","jobs",50,45,83257.1965418883
"472","jobs",50,45,9400.21446122355
"473","jobs",50,45,44637.1787683422
"474","jobs",50,45,0
"475","jobs",50,45,27766.86230312
"476","jobs",50,45,117952.125340709
"477","jobs",50,45,7618.09526487427
"478","jobs",50,45,0
"479","jobs",50,45,159788.12425346
"480","jobs",50,45,41870.4941029446
"481","jobs",50,45,86069.7455311383
"482","jobs",50,45,50789.9912645349
"483","jobs",50,45,2778.30483510494
"484","jobs",50,45,14789.190244261
"485","jobs",50,45,28066.9226415813
"486","jobs",50,45,83770.6482192537
"487","jobs",50,45,143735.765761897
"488","jobs",50,45,200700.627547075
"489","jobs",50,45,113630.731127843
"490","jobs",50,45,93933.0613240456
"491","jobs",50,45,79205.7555815496
"492","jobs",50,45,18550.8991062636
"493","jobs",50,45,4740.34789176546
"494","jobs",50,45,244420.537193526
"495","jobs",50,45,28842.6586816129
"496","jobs",50,45,59001.5238637067
"497","jobs",50,45,236380.004747602
"498","jobs",50,45,171643.940612967
"499","jobs",50,45,102885.347668349
"500","jobs",50,45,185860.47023576
"501","jobs",50,45,12236.3737559608
